CustomerId,CustomerName,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,ExtraColumn1,ExtraColumn2
CUST_002411,Maria Jones,494,Saudi Arabia ,Woman,48,6,3691.84,2,1,0,38901.0,0.0,,
CUST_001061,David Garcia,448,COLOMBIA,f,35,7,"$5,367.15",1,1,INACTIVE,30987.0,1.0,,
SO02525,MISSING,517,South Africa ,girl,28,7,23996.64,3,Y,true,81639.0,0.0,,
SA01643,MARIA SMITH,504, Saudi Arabia ,M,33,9,12010.51,2,yes,1,47160.0,0.0,,
1009, James Rodriguez ,MISSING, South Korea,Girl,45,6,36983.94,2,1,0,22034.0,0.0,,
C2529, Michael Smith ,703,CANADA,boy,28,3,24832.66,4,0,0,54946.0,0.0,,
ID-1148,Jane Davis,567,Spain,MALE,23,2,80561.1,1,0,0,76301.0,0.0,,
ID-1570, Lisa Jones ,601,Argentina,Male,43,4,999999999,2,1,1,30319.0,1.0,,
2097,emily johnson,533, India,F,33,4,12134.29,4,1,True,54646.0,0.0,,
CUST_001540,emily davis,533, Argentina ,Man,25,5,"$53,437.54",4,0,1,25969.0,0.0,,
C1270,LISA GARCIA,462, Peru ,MAN,18,5,70175.07,4,y,1,76810.0,0.0,,
2893,SARAH DAVIS,585, Egypt ,FEMALE,-inf,5,26762.47,1,1,Inactive,27785.0,0.0,,
CUST_002461,SARAH BROWN,464,Brazil,woman,44,4,null,2,true,1,56879.0,0.0,,
ID-1153,John Brown,458,null,FEMALE,41,8,133389.97,1,0,1,85396.0,0.0,,
CUST_001069,ROBERT DAVIS,693,USA ,m,42,7,7498.84,3,1,0,104409.0,0.0,,456
2847,David Rodriguez,532,Australia,WOMAN,28,6,28540.81,2,y,active,50832.0,0.0,,
NaN,"John,Martinez",703,Mexico ,boy,36,9,105473.43,2,1,Active,65986.0,0.0,,
CUST_002794,EMILY MILLER,547,japan,female,55,3,34613.61,3,-inf,inactive,37509.0,0.0,,
PE02037, Michael Brown ,500,peru,F,??,6,"$84,118.42",2,0,active,UNKNOWN,0.0,,
2973,"Emily,Miller",554,egypt,Girl,N/A,7,28015.32,4,1,1,30622.0,0.0,,
1727,MICHAEL MILLER,532,NETHERLANDS,female,29,10,167180.13, ,0,1,9999999,0.0,,
1947,MARIA MARTINEZ,none,ITALY,MAN,46,4,9227.08,1,Yes,1,56174.0,0.0,,
N/A,"David,Smith",508,UAE,girl,18,6,48928.11,0,0,0,47478.0,0.0,,
PE01634,michael brown,595,Peru ,Female,?,2,162911.67,3,Yes,0,0,0.0,,
C2884,Robert Jones,537,INDIA,Girl,41,??,12240.34,1,undefined,0,0,0.0,,
ID-2567,MARIA BROWN,568,SPAIN,Boy,24,6,"$45,436.01",1,1,0,92968.0,0.0,,
C2301,"Emily,Garcia",666,Mexico,m,54,10,63505.02,2,1,0,"$92,369",1.0,,
C2002,Sarah Miller,493, Egypt ,girl,32,5,1898.28,1,0,1,nan,1.0,,
CO01191, Robert Martinez ,534,colombia,Woman,43,4,35923.52,3,0,True,null,0.0,,
2604,Maria Brown,501, Chile,woman,28,4,35769.31,1,0,False,"$53,178",0.0,,
CUST_001105,MARIA JONES,491, Colombia ,F,27,4,12434.81,null,NO,0,59412.0,0.0,,123
1648, David Martinez ,483,Singapore,woman,31,4,19407.28,2,1,1,95456.0,0.0,,
ID-2079,"Lisa,Davis",480,uae,female,49,2,"$105,896.87",1,0,inactive,"$86,204",0.0,,
SO01972, John Johnson ,535,SOUTH AFRICA,woman,35,6,27102.64,2,1,1,53867.0,0.0,,
2302,James Brown,562,brazil,Female,31,1,"41,044.95",2,no,0,78183.0,1.0,,
ID-1254,"John,Rodriguez",658, Canada ,Woman,26,6,2992.38,1,0,1,91903.0,0.0,,
ID-2480,LISA RODRIGUEZ,556, South Korea ,WOMAN,31,1,23446.26,void,1,true,57106.0,0.0,A,
2531, Robert Rodriguez ,#VALUE!, Japan,woman,35,6,39707.31,2,1,1,84790.0,0.0,,
2614,EMILY GARCIA,545,-,Girl,54,2,NA,1,0,1,50636.0,0.0,,
unknown,Emily Jones,603,france,F,?,3,10835.74,2,0,ACTIVE,115298.0,0.0,,
1656,MARIA JONES,530, Colombia ,MALE,18,8,92433.8,2,VOID,1,57931.0,0.0,A,
C1190,"Robert,Rodriguez",607, Singapore ,?,40,3,30652.21,2,False,TRUE,void,0.0,,
C2254,John Smith,535, Saudi Arabia,M,62,7,31795.02,1,1,true,21307.0,0.0,,
CUST_002055,sarah martinez,616, Germany ,F,41,5,15935.74,1,Null,0,64493.0,0.0,,
1235, James Martinez ,537,Brazil ,MALE,Infinity,4,32269.88,2,1,False,29803.73,0.0,,
SO01830,"Lisa,Williams",525, South Africa ,m,unknown,5,109965.05,3,1,0,55831.0,0.0,,
1166, James Miller ,646,Italy ,Female,38,2,MISSING,1,1,Infinity,26150.0,0.0,,
SO02083, Michael Jones ,544,South Africa,woman,55,6,145192.84,2,0,0,49866.0,0.0,,
ID-1531,"Maria,Davis",none,usa,Woman,49,5,999999999,2,0,1,130661.0,0.0,,
1218,JANE MILLER,504,Saudi Arabia,boy,28,6,47994.7,1,0,Inactive,42856.0,1.0,B,
C1822,"Michael,Rodriguez",605, Japan ,#VALUE!,49,2,17067.73,3,n,0,"$84,029",0.0,,
AR02993,John Jones,561,Argentina ,M,53,4,76279.12,1,NO,0,Infinity,0.0,,
C1958,"Sarah,Williams",586, UK ,f,35,1,120012.18,1,1,1,94927.80,0.0,,
UA01092,DAVID MARTINEZ,#NULL!, UAE,f,18,6,124634.99,1,1,1,86417.0,0.0,,
EG01277,michael jones,540, Egypt ,Woman,46,3,18116.15,1,0,1,18106.0,1.0,,
C2499, Sarah Williams ,454,south korea,f,18,3,143378.43,1,True,1,88387.0,1.0,,
BR02147, Emily Jones ,537,brazil,FEMALE,33,5,3672.35,2,0,0,  ,1.0,,
ID-2352,Michael Miller,588, Canada ,Man,48,6,33601.67,3,0,1,41850.0,0.0,,
na,john rodriguez,438,SAUDI ARABIA,girl,35,4,4714.74,1,0,1,88003.0,0.0,,
ID-1260, Michael Williams ,491, Peru,Boy,59,7,22760.14,1,0,0,27729.0,1.0,,
ID-2342, David Davis ,661, Germany,FEMALE,68,3,80628.05,4,0,1,missing,0.0,,
CUST_002214,Jane Davis,535, South Korea,MAN,34,2,53451.26,3,1,True,49865.0,0.0,,
SI01875,"David,Smith",558,singapore,Girl,42,9,15801.55,1,0,0,41673.0,0.0,,
CUST_001912,Michael Davis,484, Brazil ,f,NULL,8,89421.97,1,0,INACTIVE,59896.0,0.0,,
CUST_002409, Sarah Miller ,750,Mexico ,Boy,18,3,"$32,667.50",3,1,inactive,137500.0,0.0,,
CUST_002381, Robert Johnson ,530,Italy ,female,48,8,11966.87,1,Y,false,"$78,371",0.0,,
1272,"Lisa,Miller",443,UAE,girl,38,1,9632.04,3,0,inactive,38338.0,1.0,,
1119,"John,Martinez",640, South Africa ,m,37,2,19760.49,2,0,True,24326.0,1.0,,
2708,Lisa Miller,#NULL!, Canada,MALE,34,6,"$51,251.60",1,1,0,118060.0,0.0,,
NI02484,DAVID DüAVIS,607, Nigeria ,Female,37,2,21452.05,3,0,0,84148.0,0.0,,
2890,--,538, Peru,woman,19,7,13953.05,1,yes,0,43735.0,0.0,,
NI01886,james jones,533, Nigeria,Woman,32,8,41628.94,--,1,1,86307.0,0.0,,
1172, John Garcia ,,USA,m,43,8,41622.99,2,1,1,134798.75,0.0,,
BR01502,Lisa Williams,495,brazil,MAN,23,3,528.44,3,0,1,73065.0,0.0,,
2383,lisa garcia,569,JAPAN,girl,41,3,-50000,3,-inf,0,55624.0,1.0,,
C2575,LISA RODRIGUEZ,617,mexico,male,36,4,62580.38,2,0,True,81262.0,0.0,,
CUST_002969, Emily Jones ,623,USA,FEMALE,41,4,22761.7,1,1,INACTIVE,112763.0,0.0,,
ID-1889,jane martinez,535, Spain ,female,46,6,82950.91,2,1,1,97750.0,0.0,,
2631,"James,Jones",524,france,male,31,13,66012.72,1,0,0,60270.0,1.0,,
2998,LISA GARCIA,603, Netherlands ,WOMAN,46,1,UNDEFINED,3,TRUE,0,32571.95,0.0,,
AR01844, Jane Martinez ,476,ARGENTINA,woman,#DIV/0!,4,42700.26,2,0,0,47873.0,0.0,,
2366,michael jones,??,USA,male,63,5,23227.79,1,0,1,48289.0,0.0,,
C1789, Michael Davis ,610,spain,M,27,2,20605.46,2,0,1,73311.0,0.0,,
2658,Michael Garcia,502, Colombia,boy,48,5,_,4,Y,1,39128.0,0.0,,
C2578,emily garcia,unknown,chile,man,25,7,19013.42,1,yes,1,41607.0,0.0,,
CUST_002462, Jane Johnson ,594,SOUTH AFRICA,WOMAN,28,5,15624.59,2,void,INACTIVE,23515.0,0.0,,
CUST_002920,LISA DAVIS,573, Australia ,woman,30,9,61675.63,2,1,0,88367.0,0.0,,
,,,,,,,,,,,,,,
2766,"Maria,Martinez",608,argentina,MALE,23,4,71566.11,1,1,1,61746.0,1.0,,123
ID-2196,"Robert,Davis",538,EMPTY,male,40,7,43554.91,1,1,1,EMPTY,0.0,,
US02400,Jane Rodriguez,617, USA,MALE,50,-1,37191.25,1,1,Inactive,116006.0,0.0,,
SO02313, Robert Rodriguez ,547,south korea,m,52,4,Infinity,3,1,0,81460.0,0.0,,
C1100,David Brown,503,Italy ,Woman,23,5,105647.15,4,1,1,69403.0,0.0,,
ID-2573,"Jane,Mi£ller",EMPTY,australia,Girl,34,3,23294.5,3,1,0,23146.0,1.0,,
2845,Lisa Johnson,565,Germany ,m,36,2,2294.78,1,no,active,107332.0,0.0,A,123
FR02825, Maria Rodriguez ,623,France,WOMAN,38,5,69657.08,2,1,1,N/A,1.0,,
#DIV/0!, Lisa Rodriguez ,571,germany,female,35,2,"58,908.97",1,1,0,73395.0,1.0,,
CUST_001694,James €Rodriguez,543, Australia,Male,42,7,19973.25,EMPTY,Yes,1,23376.0,1.0,,
ID-2052,John Johnson,554,Brazil ,MALE,200,#NULL!,22271.02,4,1,VOID,60413.0,0.0,,
NE02259, Robert Smith ,537,NETHERLANDS,f,40,4,59148.88,4,0,Inactive,116416.0,0.0,A,456
ID-1495, Robert Miller ,581, Brazil ,woman,33,2,32152.05,1,1,0,"$38,062",0.0,,
2354,Lisa Johnson,546,peru,Female,46,2,none,1,1,active,31243.0,1.0,,
ID-1021, Jane Miller ,440,chile,Woman,46,8,"$22,920.82",1,true,1,30859.0,0.0,,
CUST_001476,emily miller,511,south korea,Girl,N/A,4,50437.21,1,0,0,36940.0,0.0,,
1982,Lisa Davis,9999, Italy ,woman,60,7,28142.97,2,0,0,"$60,599",0.0,,
#VALUE!,"Sarah,Davis",454,Brazil ,Male,41,4,"$66,213.75",1,1,active,34349.0,1.0,,
C2379,Jane Garcia,599, Italy ,Boy,56,7,10847.53,1,0,1,null,0.0,,
CUST_002168, David Garcia ,738,Canada ,female,24,7,27051.89,1,1,1,empty,0.0,,
1053, James Garcia ,543,Brazil ,Woman,#VALUE!,9,130583.14,2,0,ACTIVE,31786.0,1.0,C,
CUST_001291,JOHN BROWN,553,INDIA,F,55,2,167642.32,1,0,0,74082.0,0.0,,
CUST_001923,lisa davis,519,empty,Girl,44,4,18224.14,3,False,missing,18089.0,0.0,,
CUST_001713,JAMES GARCIA,620, UK,Female,29,5,6350.3,1,0,Active,72519.0,1.0,,
CA02264,David Jones,625, Canada,Man,52,5,48527.49,1,0,0,VOID,0.0,,
CH01398, Sarah Rodriguez ,535,Chile ,F,60,2,16741.58,2,1,1,55112.0,1.0,,
US01631,david garcia,705, USA,F,18,5,67523.82,2,0,0,72664.0,0.0,,
C1725,michael garcia,564,Germany ,man,18,4,19252.94,2,1,FALSE,31862.0,0.0,A,456
C1983,?,475,UAE ,,35,3,19033.48,2,0,0,52851.0,0.0,,
C2205,Michael Williams,#NULL!,UK ,Male,45,NIL,38742.87,3,true,MISSING,50292.0,0.0,,123
ID-1714,Maria Miller,566, Argentina,WOMAN,44,5,"$44,691.75",4,0,False,25844.0,0.0,,
ID-2791, Michael Jones ,457,India ,Woman,39,5,missing,2,0,0,"$93,749",0.0,,
UA02615,Maria Miller,478, UAE,woman,26,4,32616.52,1,0,0,26654.0,1.0,,
2717,lisa garcia,524,Peru ,Boy,43,6,"$4,292.71",3,0,inactive,71496.89,1.0,,
C2785,emily johnson,589, Netherlands ,male,36,2,153853.62,1,0,1,67170.0,0.0,,
C1312, Robert Garcia ,559, Germany ,M,41,4,104921.21,2,#N/A,1,76467.0,0.0,,
CUST_001579,jane garcia,n/a,USA,F,45,3,23577.94,3,1,1,94759.0,0.0,,
ID-1246,"Emily,Jones",UNKNOWN,SOUTH KOREA,MALE,35,7,74659.73,1,0,1,59736.0,0.0,,
CUST_001075,"Maria,Martinez",611,Spain ,MALE,80,3,232.14,2,1,Inactive,62826.0,0.0,,
C2745,Robert Miller,552,Germany ,MALE,34,8,??, ,0,0,118959.0,0.0,,
IN01559, John Miller ,556,INDIA,FEMALE,27,5,5797.62,4,0,0,33983.0,0.0,,
CUST_001442,ROBERT SMITH,618,UK,-inf,n/a,7,"$97,775.06",1,1,ACTIVE,91979.0,0.0,,
CUST_001910, Maria Williams ,499,Egypt ,FEMALE,54,2,21228.54,2,1,1,"$51,772",0.0,,
1743,john martinez,999,USA ,Man,43,7,"$31,245.41",3,Yes,undefined,103745.0,1.0,,
C2349,David Garcia,540, Netherlands ,Woman,37,5,5671.64,1,1,1,92697.45,0.0,,
C1996, Sarah Davis ,508,SAUDI ARABIA,WOMAN,-,6,90924.41,1,0,1,23971.0,0.0,,
1266,"David,Johnson",704, USA ,FEMALE,43,5,54920.69,1,0,active,97810.0,0.0,,
??,MICHAEL BROWN,736,Mexico ,F,43,2,10309.21,1,YES,1,73599.0,0.0,,
1415,Jane Miller,620, Australia,male,41,3,29154.92,1,0,#DIV/0!,0,0.0,,
ID-2632,"James,Davis",555,Egypt,Boy,38,9,50261.15,2,no,0,83894.0,1.0,,
CUST_001575,Emily Johnson,486, South Korea,Girl,25,6,61772.51,Null,1,Infinity,"$21,692",0.0,,
--,SARAH RODRIGUEZ,499, Singapore,woman,35,6,77131.66,2,1,-inf,28029.0,0.0,,
unknown,MARIA DAVIS,473,SOUTH KOREA,Woman,18,5,89683.05,2,Yes,0,44187.0,0.0,,
na,"Jane,Smith",499,argentina,woman,33,7,19454.14,4,0,1,"$72,687",0.0,,
ID-2562, David Martinez ,487, Egypt,Man,36,MISSING,44347.86,3,False,0,47759.0,1.0,,
C1345,LISA GARCIA,693, Canada,f,25,5,33399.84,2,NO,0,101629.0,0.0,,
SO01342,Robert Johnson,631,SOUTH KOREA,Man,27,6,79908.15,2,1,0,26961.0,0.0,,
ID-2789, James Williams ,0, Peru ,f,18,3,21294.16,2,0,FALSE,nil,0.0,,
ID-2039, Lisa Rodriguez ,570,SOUTH KOREA,female,#NULL!,??,"37,232.80",2,1,1,null,0.0,,
GE02915,JOHN DAVIS,547, Germany,m,27,8,89697.26,Null,1,0,61253.0,0.0,,
nan,JAMES BROWN,581,CANADA,F,51,5,10634.48,4,1,0,"$42,216",0.0,,
ID-2086,"John,Miller",720,mexico,f,41,1,16001.44,2,0,0,125912.0,1.0,,
1769,JAMES WILLIAMS,478, India,female,18,6,999999999,2,0,True,43199.0,0.0,,
ID-2417,david miller,545,JAPAN,Male,24,3,24252.94,3,0,1,81937.0,0.0,,
IT02190,SARAH DAVIS,999,ITALY,girl,29,7,10339.4,2,1,INACTIVE,60697.0,1.0,,
ME02706,"Lisa,Smith",Infinity, Mexico ,m,__,5,"$37,907.49",1,0,Inactive,_,0.0,,
ID-2536,"Joéhn,Rodriguez",532, Nigeria,FEMALE,53,10,31927.07,3,0,1,64474.0,0.0,,
-,John Brown,519,SOUTH KOREA,Boy,-inf,6,21579.2,2,0,INACTIVE,25497.0,0.0,,
C2509, Jane Johnson ,499, UAE,girl,34,4,62406.48,4,0,0,22671.0,0.0,,
C2740,Emily Garcia,642,canada,Girl,26,5,342614.23,2,1,UNKNOWN,49232.0,0.0,,
CUST_002982,JAMES DAVIS,512,saudi arabia,boy,42,6,NaN,3,TRUE,true,52767.0,1.0,,
ID-2773,"Michael,Miller",UNKNOWN, Canada,woman,#NULL!,8,95471.86,1,1,0,90700.0,0.0,,
C2020,"Michael,Rodriguez",542, South Africa ,Male,42,5,65772.4,2,1,0,39445.0,1.0,,
C1362,nil,572,SOUTH KOREA,girl,18,8,11726.62,1,1,1,-10000,0.0,,
1423,sarah johnson,700, USA,Infinity,63,4,76260.77,4,True,FALSE,58880.0,0.0,,
C1279, Michaéel Johnson ,542,Germany,Female,63,4,75850.17,2,1,1,115461.0,0.0,,
2265,"Robert,Rodriguez",703, Canada,Boy,38,5,39844.89,1,1,-inf,68862.0,1.0,,
ID-1894,sarah martinez,540,UAE ,MALE,50,1,17880.6,2,0,True,45068.0,0.0,,
1678, Maria Garcia ,608, Italy,f,53,6,83760.97,2,0,0,37453.0,1.0,,
unknown, Lisa Davis ,1200,Singapore,WOMAN,25,4,"$12,502.48",2,0,ACTIVE,81779.22,0.0,,
CUST_001855,Lisa Davis,473, Singapore ,Female,46,5,-,2,n,0,"$72,922",1.0,,
ID-1118,MICHAEL MILLER,470,Japan,woman,44,5,#DIV/0!,NIL,1,1,"$39,364",0.0,,
C2540,JOHN SMITH,545,Nigeria,MALE,48,5,32399.65,2,0,,64144.0,1.0,,
1212,michael miller,553,japan,Male,48,3,4927.92,4,No,1,73536.0,0.0,,
PE02127,Emily Brown,524,PERU,Boy,36,4,"$9,748.18",2,na,ACTIVE,39275.0,0.0,,
CUST_002720,David Jones,552,South Africa ,MAN,18,3,815.85,1,-inf,0,59774.0,0.0,,
ME02647,michael smith,649, Mexico ,girl,55,8,??,2,yes,0,33573.0,0.0,,
ID-2087, Robert Smith ,663,MEXICO,male, ,4,73307.33,2,0,0,121015.0,0.0,,
C1335, Maria Smith ,541,india,boy,18,4,"$14,816.84",2,MISSING,0,73920.0,0.0,,
C2370,Lisa Jones,540,NIGERIA,m,42,8,"137,174.90",2,0,Inactive,39466.0,0.0,,
1909,emily johnson,606,canada,Female,51,-5,27097.19,2,NO,TRUE,-10000,1.0,,
ID-2220,john martinez,627, Spain,Woman,n/a,5,"44,884.05",1,1,0,30272.0,1.0,,
C1132, Robert øMartinez ,603,Brazil,MAN,47,2,8028.58,4,no,0,77733.0,0.0,,
2003,"Emily,Miller",631, USA ,Girl,52,-5,79555.39,2,1,0,84360.0,0.0,,
CUST_001722,robert rodrigçuez,458,NIGERIA,Boy,29,5,68210.84,4,1,TRUE,49538.0,1.0,,
JA01914,David Johnson,-100, Japan,Girl,50,3,39660.75,1,0,0,30715.0,0.0,,
C2831,"Emily,Williams",548,SINGAPORE,female,32,8,"$33,107.67",3,1,0,"$71,562",0.0,,
CUST_001677, John Garcia ,580,Spain,male,45,6,75725.49,3,1,1,46670.0,0.0,,
CUST_001244,DAVID RODRIGUEZ,484,COLOMBIA,m,18,6,32354.89,1,y,0,0,0.0,,
CUST_002269,RçOBERT JOHNSON,511, Chile,woman,36,NIL,n/a,1,0,false,35231.0,0.0,,
2702,"David,Rod™riguez",999, USA ,woman,36,4,"27,946.17",2,1,0,85552.0,0.0,,
C1720,JOHN DAVIS,688,spain,male,#DIV/0!,  ,6253.07,4,0,0,44894.0,0.0,,
CA02602,"David,Williams",739, Canada ,girl,18,6,7959.03,1,yes,Active,50129.0,1.0,,
US02215,JAMES JONES,660,USA,M,42,5,39450.21,2,1,inactive,142230.0,0.0,,
EMPTY, Emily Williams ,nan,Italy ,f,52,5,42585.32,2,0,Inactive,55984.0,0.0,,
SO01346,MICHAEL SMITH,516, South Korea,WOMAN,0,5,11435.98,2,1,1,60846.0,1.0,,
ID-2204,john davis,535,colombia,girl,44,4,13301.19,3,y,0,15510.0,0.0,,
1322,"James,Johnson",615, UK,m,47,missing,0,4,1,0,47942.0,0.0,,
IT01997,"Emily,Davis",533,italy,FEMALE,35,6,71264.62,3,False,Inactive,117421.0,0.0,,
,,,,,,,,,,,,,,
1529, Michael Smith ,480,Japan,man,47,4,21947.27,2,0,0,72979.0,0.0,,
C2990,"David,Williams",797,mexico,man,23,7,23884.88,10,0,1,101822.0,0.0,,
2599, David Johnson ,624,Netherlands ,Boy,34,7,35247.56,Infinity,YES,1,30914.0,0.0,,
C1931,Robert Jones,602,UAE,man,23,3,134988.57,2,0,nil,25666.69,0.0,,
ID-1340,James Rodriguez,584,australia,MALE,29,5,10933.88,4,1,FALSE,34039.0,0.0,,
SO01737,david davis,UNKNOWN, South Africa ,Boy,23,3,144794.42,_,0,0,53224.0,0.0,,
-,MARIA DAVIS,nan, Italy,Male,-5,4,13800.95,4,0,1,101146.03,0.0,,
ID-2403,david martinez,579, Germany ,f,42,3,26268.01,1,0,0,77297.0,0.0,,
2282,JOHN MARTINEZ,547, Saudi Arabia,Man,30,5,5950.52,4,no,1,0,0.0,,
1510,EMILY SMITH,NONE,Singapore ,F,20,1,52248.49,2,0,inactive,55641.43,1.0,,
C2747, David Williams ,507,colombia,f,58,3,156934.07,1,0,1,44754.0,1.0,,
ID-2231, James Johnson ,694, Spain,man,37,8,85045.03,2,0,0,57156.0,0.0,,
CUST_002652, James Martinez ,0,Colombia,woman,46,9,12260.53,1,0,--,36097.0,0.0,,
NE01841,jane martinez,581,Netherlands,Woman,52,5,63722.64,2,1,1,114639.0,1.0,,
ID-2268,jane johnson,545, South Korea ,f,18,7,"33,991.83",1,1,1,None,1.0,,
ID-2775,maria johnson,411, Nigeria,MALE,31,8,67995.38,2,yes,missing,78984.0,0.0,,
CUST_002822,JAMES WILLIAMS,544,COLOMBIA,Girl,45,5,37284.69,1,1,0,74455.0,1.0,,
SI01304,john brown,__,singapore,boy,0,?,9033.22,1,0,0,77499.0,0.0,C,123
ID-2714,JOHN JOHNSON,480, South Africa,Girl,46,UNDEFINED,104430.08,2,1,False,82029.0,1.0,,
1703,MARIA JOHNSON,430,Brazil,Girl,18,3,-,2,0,1,58276.0,0.0,,
EG02362,Davidç Jones,530, Egypt ,MALE,-5,2,0,2,0,1,"$68,748",0.0,,
ID-1642,"Maria,Smith",-inf,argentina,FEMALE,55,5,645.23,3,1,0,46015.0,0.0,,
ID-2223,robert rodriguez,623,MEXICO,Female,,4,125574.06,2,nil,True,53081.0,0.0,,
2077,"Sarah,Miller",628, USA ,Boy,NIL,7,NA,1,1,1,40796.0,1.0,,
2242, Lisa Davis ,622,--,Male,18,1,56034.38,2,False,ACTIVE,83297.0,1.0,,
CUST_001625, Maria Jones ,513,australia,Man,55,6,4463.56,2,0,1,80508.0,1.0,,
C2609,MARIA MILLER,485,UAE ,Boy,36,6,27870.19,4,1,1,58334.0,0.0,,
_, David Garcia ,621, Spain,boy,51,3,193523.8,2,1,0,105454.0,0.0,B,456
C1317,"Jane,Rodriguez",Null,canada,M,31,4,35368.35,1,0,1,39237.0,1.0,,
1918,david williams,656,Mexico,male,39,2,24686.74,MISSING,true,0,118992.0,0.0,,
ID-1900,David Williams,508,SOUTH KOREA,Woman,41,3,2279.69,4,1,0,77285.0,0.0,,
C1892,"Lisa,Davis",539, Egypt ,WOMAN,40,6,37892.9,3,0,0,74977.0,0.0,,
CUST_001809,N/A,566, South Africa,woman,48,3,"83,116.44",1,y,1,51743.0,1.0,,
C1268, Lisa Martinez ,753,Canada ,female,21,-5,19406.07,3,n,0,117463.0,1.0,,
ID-1222,LISA BROWN,-,Canada,Girl,36,5,45028.35,1,NO,1,106332.0,1.0,,
C2757,maria mill€er,999,south africa,F,42,5,106967.87,1,1,inactive,54601.0,1.0,,
CUST_001479,robert smith,578,AUSTRALIA,NULL,150,6,81782.52,1,yes,1,26797.0,1.0,,
NA,Maria Martinez,527, Japan,boy,46,3,69757.21,1,false,inactive,98779.0,0.0,,
CUST_002912,"David,Martinez",491,Singapore ,man,34,6,2425.3,1,no,1,47635.0,0.0,,
1174,JOHN øDAVIS,509,Egypt,man,,6,76575.67,2,no,ACTIVE,18377.0,1.0,,
2074,"David,Williams",void,South Africa ,Man,60,5,49407.16,1,0,0,54736.0,0.0,,
1406,Sarah Miller,464,NIGERIA,m,18,3,"$11,712.18",1,1,Inactive,57770.0,0.0,,
CUST_002432,"Maria,Smith",502, Saudi Arabia ,M,47,5,125574.56,2,Y,0,76127.0,1.0,,
2666, Jane Garcia ,433, Saudi Arabia,female,26,3,-50000,2,1,1,66222.0,0.0,,
,,,,,,,,,,,,,,
C2798,david jones,478, India,female,68,8,30.59,3,1,1,85794.0,0.0,,
C1450,"Maria,Garcia",507,ARGENTINA,female,44,2,64373.01,4,1,0,42985.0,0.0,,
ID-1048,JAMES MILLER,671, USA,M,34,nan,"83,182.39",4,true,0,48050.0,0.0,,
CH01764, David Rodriguez ,548, Chile ,m,46,5,14860.94,4,1,0,26034.0,1.0,,
EG02909,JANE DAVIS,None,egypt,WOMAN,54,2,18974.72,1,y,1,85071.0,0.0,,
ID-2164,DAVID MARTINEZ,486,egypt,m,37,4,15822.5,__,0,0,-10000,0.0,,
?, Mariaø Jones ,550,JAPAN,MALE, ,3,115170.86,1,0,1,96474.0,0.0,,
CUST_001378,john rodriguez,489, Saudi Arabia,Woman,18,4,81848.76,3,true,1,29081.0,1.0,B,456
C2373,"Jane,Miller",559,NIGERIA,Man,38,2,1945.03,2,0,0,22541.0,0.0,,
C2721, Robert Smith ,748, USA ,f,19,3,35268.47,1,1,1,??,1.0,,
1326,N/A,701,italy,MALE,47,7,"30,326.86",2,0,1,89366.0,0.0,C,456
1010,Sarah Jones,689, Canada,WOMAN,19,Null,35521.86,4,1,0,59915.0,0.0,,
BR02247,"Maria,Johnson",510,Brazil ,F,37,4,5619.58,,1,1,73938.0,1.0,,
1595, Lisa Smith ,603,Singapore,FEMALE,37,7,22891.15,2,false,1,84704.0,0.0,,
NI01598,robert martinez,508,nigeria,FEMALE,47,NaN,13927.83,3,0,0,30113.03,0.0,,
CUST_002287,michael miller,582,australia,FEMALE,32,3,53415.77,1,0,1,24478.0,1.0,,
CUST_001960,"Lisa,Davis",437,brazil,F,54,5,"$12,737.96",2,1,0,64666.0,1.0,A,
C1679, James Williams ,512,NA,Boy,44,4,999999999,1,0,0,47278.0,1.0,,
CUST_002122,SARAH MILLER,403,PERU,FEMALE,39,9,5927.94,2,0,FALSE,31164.97,0.0,,
ID-1617,DAVID MILLER,557,MISSING,F,42,6,4502.59,2,NO,0,54200.0,1.0,,
CUST_001138,UNDEFINED,517,France ,__,31,4,"20,870.39",2,true,1,MISSING,0.0,C,123
2751,sarah miller,9999, Argentina,m,18,5,141296.71,3,1,active,15081.0,0.0,,
ID-2760,sarah smith,622,Australia,M,25,3,20156.7,2,N,0,"$96,438",0.0,,
ME02240,"Michael,J®ohnson",688,MEXICO,MAN,21,9,100822.8,4,True,1,111043.0,0.0,,
C1459,"Sarah,Garcia",523,UAE,Male,44,6,39598.16,1,1,1,45170.0,0.0,,
C2941,Michael Smith,575, Australia ,girl,18,8,188312.8,4,1,0,94938.0,0.0,,
2028,DAVID JOHNSON,597, Canada,m,25,5,26200.61,3,false, ,57224.0,0.0,,
ID-2084,David Johnson,482, UAE ,m,44,5,NIL,1,1,True,45581.0,1.0,,
PE01455,jane davis,411,Peru ,FEMALE,44,6,__,50,0,1,#NULL!,0.0,,
C2979,SARAH JONES,526,SOUTH KOREA,Man,33,3,50232.58,3,0,0,21523.0,0.0,,
CUST_002214,Jane Davis,535, South Korea,MAN,34,2,53451.26,3,1,True,49865.0,0.0,,
C1863,jane miller,629,canada,Male,56,6,7849.42,2,1,active,147128.0,0.0,,
ID-1463,Robert Davis,534,UAE,man,23,4,17826.43,2,No,0,61268.0,0.0,,
